802g. User defined origination points or discount points charge or price adjustment

NA
NA
NA
NA
NEWHUD.X1157
NA
NA
NA
NA
NA
NA
NEWHUD.X1158
NA
NA
NA
NEWHUD.X1159
NEWHUD.X1160
NEWHUD.X1183
POPT.X237
NEWHUD.X1185
NEWHUD.X1186
NA
NA
NA
NEWHUD2.X993
NEWHUD2.X994
NEWHUD2.X995
NEWHUD2.X996
NEWHUD2.X113
NEWHUD.X1186
NEWHUD2.X999
NEWHUD2.X1000
NEWHUD2.X1001
NEWHUD2.X1002
NEWHUD2.X1003
NEWHUD2.X1004
NEWHUD2.X1005
NEWHUD2.X1006
NEWHUD2.X1007
NEWHUD2.X1008
NEWHUD2.X1009
NEWHUD2.X1010
NEWHUD2.X1011
NEWHUD2.X1012
NEWHUD2.X1013
NEWHUD2.X1014
NEWHUD2.X1015
NEWHUD2.X1016
NEWHUD2.X1017
NEWHUD2.X993
NEWHUD.X1185
NEWHUD2.X1020
NEWHUD2.X1021
NEWHUD2.X1022
